0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:14:27 +0800] "GET /login.html HTTP/1.1" 200 6283
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:42 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:42 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /sys/user/info?_1554341143096 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /sys/menu/nav?_1554341143094 HTTP/1.1" 200 7230
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 16589
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/icon.css HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/js/element.js HTTP/1.1" 200 492386
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/js/modules/content/institutional_selfmedia.js HTTP/1.1" 200 18424
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /statics/css/fonts/element-icons.woff HTTP/1.1" 200 6164
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:43 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:44 +0800] "POST /media/list HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:45 +0800] "GET /modules/content/selfmedia_image.html HTTP/1.1" 200 10640
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:45 +0800] "GET /statics/js/modules/content/selfmedia_image.js HTTP/1.1" 200 14048
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:45 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:46 +0800] "POST /picture/list HTTP/1.1" 200 1643
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /index.html HTTP/1.1" 200 5206
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /sys/user/info?_1554341148526 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /sys/menu/nav?_1554341148523 HTTP/1.1" 200 7230
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /modules/content/selfmedia_image.html HTTP/1.1" 200 10640
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /statics/js/modules/content/selfmedia_image.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:48 +0800] "POST /picture/list HTTP/1.1" 200 1643
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:25:49 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:27:27 +0800] "POST /picture/save HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:27:27 +0800] "POST /picture/list HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:27:40 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 16589
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:27:40 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:27:41 +0800] "POST /media/list HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:22 +0800] "GET /modules/content/special_list.html HTTP/1.1" 200 13286
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:22 +0800] "GET /statics/js/modules/content/special_list.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:22 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:24 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 16589
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:24 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:24 +0800] "POST /media/list HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:26 +0800] "POST /subject/list HTTP/1.1" 200 3507
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:36 +0800] "POST /draft/list HTTP/1.1" 200 114
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:52 +0800] "GET /modules/sys/menu.html HTTP/1.1" 200 4940
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:52 +0800] "GET /statics/js/modules/sys/menu.js?_1554341332155 HTTP/1.1" 200 6543
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:52 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:28:52 +0800] "GET /sys/menu/list?_=1554341332203 HTTP/1.1" 200 13170
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:02 +0800] "GET /sys/menu/info/62?_=1554341332204 HTTP/1.1" 200 246
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:02 +0800] "GET /sys/menu/select?_=1554341332205 HTTP/1.1" 200 7412
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:17 +0800] "POST /sys/menu/update HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /index.html HTTP/1.1" 200 5206
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:19 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /sys/user/info?_1554341360072 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /sys/menu/nav?_1554341360070 HTTP/1.1" 200 7228
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /modules/sys/menu.html HTTP/1.1" 200 4940
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/css/bootstrap-table.min.css HTTP/1.1" 200 5711
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.css HTTP/1.1" 200 1143
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/libs/bootstrap-table.min.js HTTP/1.1" 200 54651
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.min.js HTTP/1.1" 200 8884
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.bootstrap3.js HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.extension.js HTTP/1.1" 200 11969
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/js/modules/sys/menu.js?_1554341360205 HTTP/1.1" 200 6543
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/treegrid/tree.table.js HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:20 +0800] "GET /sys/menu/list?_=1554341360342 HTTP/1.1" 200 13170
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:21 +0800] "GET /statics/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:26 +0800] "GET /sys/menu/select?_=1554341360343 HTTP/1.1" 200 7412
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:29 +0800] "GET /modules/sys/menu.html HTTP/1.1" 200 4940
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:29:30 +0800] "GET /modules/sys/menu.html HTTP/1.1" 200 4940
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:02 +0800] "POST /sys/menu/save HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /index.html HTTP/1.1" 200 5206
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /sys/user/info?_1554341417264 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /sys/menu/nav?_1554341417261 HTTP/1.1" 200 7418
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /modules/sys/menu.html HTTP/1.1" 200 4940
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/bootstrap-table.min.css HTTP/1.1" 200 5711
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.css HTTP/1.1" 200 1143
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/libs/bootstrap-table.min.js HTTP/1.1" 200 54651
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.min.js HTTP/1.1" 200 8884
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.bootstrap3.js HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/treegrid/jquery.treegrid.extension.js HTTP/1.1" 200 11969
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/plugins/treegrid/tree.table.js HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/js/modules/sys/menu.js?_1554341417390 HTTP/1.1" 200 6543
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:17 +0800] "GET /sys/menu/list?_=1554341417489 HTTP/1.1" 200 13380
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:18 +0800] "GET /statics/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /index.html HTTP/1.1" 200 5206
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /sys/user/info?_1554341429318 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /sys/menu/nav?_1554341429315 HTTP/1.1" 200 7418
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /modules/sys/menu.html HTTP/1.1" 200 4940
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [04/Apr/2019:09:30:29 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
